id,year,month,day,1st,2nd,3rd,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
1888,2003,3,12,6083,9783,8908,427,602,1626,1685,1768,2602,4671,7059,7829,8004,132,1023,1850,2002,2068,3821,5363,6063,9302,9829
1889,2003,3,15,8842,7750,2688,215,1782,2696,3765,5233,7656,9080,9124,9664,9834,257,771,1090,2037,5723,6016,6021,6771,7187,8437
1890,2003,3,16,5666,3591,2316,1311,2491,2808,3069,3702,3928,5804,6436,7569,9283,229,753,1510,2210,3380,4309,4970,7362,8055,8649
1891,2003,3,19,9839,911,872,533,4016,4641,5080,5812,6247,6276,6295,6409,8912,615,2211,2390,3253,3651,5551,6428,7265,7836,8630
1892,2003,3,22,7490,3895,7269,71,821,1035,2364,4778,5599,6135,7584,7686,8376,809,1249,1884,2219,3724,4248,5500,5906,6661,9078
1893,2003,3,23,2670,2396,2848,1904,3252,4401,5359,5469,6861,7257,8017,8379,8758,348,2102,2500,5303,5692,6746,7151,7177,7617,9026
1894,2003,3,26,1825,457,1951,1238,1562,4323,5295,6379,6482,6591,7650,7751,9282,3007,3712,3780,4565,5415,5754,9014,9184,9339,9941
1895,2003,3,29,925,6927,1812,96,358,1113,1320,1320,4281,6377,6509,7469,9761,22,503,4966,5767,5816,6063,7209,8135,8631,9148
1896,2003,3,30,7887,2291,858,2244,2428,3519,3924,3925,5091,5167,6678,7186,8414,180,1731,2451,3607,3777,4013,5212,5340,7286,7331
1897,2003,4,2,2756,9938,2605,571,1224,1466,5510,6014,7098,7633,8925,9733,9927,438,2192,4416,4565,4701,7500,7762,8539,8616,8629
1898,2003,4,5,8183,7815,5651,2017,2457,2717,3619,4394,4714,6930,7007,8180,8229,878,1478,3994,4329,4978,5754,8057,8185,8556,9095
1899,2003,4,6,4033,4882,138,2779,2888,3540,4417,5589,5743,7616,8395,9224,9726,1429,2764,2801,3035,4058,4419,8229,8242,8911,9014
1900,2003,4,9,3914,5107,459,317,1752,1980,2556,3234,3489,5234,5845,8645,8719,1969,3074,3911,4659,6343,6497,7455,8026,8376,8613
1901,2003,4,12,2896,8270,6643,65,2185,3286,3694,3745,4797,5594,5798,7909,8193,559,1583,1782,2250,2521,4256,4320,5838,6581,8590
1902,2003,4,13,3284,5020,5709,517,1047,1727,2404,4263,4588,4742,5562,7892,8874,604,708,1418,2681,4237,7004,8346,8449,8624,9495
1903,2003,4,16,8833,789,3875,1557,1765,2900,5497,5576,6649,8006,8142,8288,9487,918,996,1083,4292,4484,4558,6360,6524,8361,8555
1904,2003,4,19,2528,7769,4214,60,2024,3427,3662,5055,5128,5943,6185,8080,9642,319,654,1775,1894,4113,4735,5852,5894,7540,8765
1905,2003,4,20,4655,6875,4913,1164,3079,3552,4907,5472,6604,7049,8081,8339,9987,1146,2187,2303,3534,5598,6881,8191,8373,8672,8901
1906,2003,4,23,4008,4673,2311,306,489,1113,1449,2088,2773,3975,4433,6480,9683,874,2391,4082,4471,6231,6369,7119,8133,9664,9982
1907,2003,4,26,4627,8829,3199,835,1771,1813,1861,3652,4368,5321,6352,6673,7642,1576,2747,2748,5428,6702,6928,7638,8359,9226,9977
1908,2003,4,27,1566,9951,6296,513,1269,1413,4797,5309,5943,6790,9265,9896,9988,1049,2784,3753,3948,4475,6053,7154,7804,7896,8221
1909,2003,4,30,9758,7763,8863,2068,2750,3213,3327,4869,6928,8080,8259,8302,9590,432,933,1082,4042,4407,4583,5051,6040,7317,7904
1910,2003,5,3,1991,1447,4859,769,915,1116,3574,4841,4954,5543,6559,7858,8624,430,1921,2072,2296,5185,6130,6700,8687,8808,8994
1911,2003,5,4,1521,8226,543,10,885,2233,3134,3417,3575,6568,6762,7298,9635,987,2214,3280,3686,3851,7061,7897,8004,9270,9390
1912,2003,5,7,4942,772,6404,2,651,736,1715,1850,3575,6143,6416,6882,8220,549,2653,2782,3607,5004,5285,8130,8857,9281,9560
1913,2003,5,10,54,359,372,3439,4531,4710,5302,6187,6987,7134,7517,8505,8546,231,741,2043,2070,2759,3702,4602,4625,5084,5409
1914,2003,5,11,1521,7595,6973,21,237,567,4946,5413,7096,7360,8481,9164,9968,152,267,4617,5794,6747,6953,6992,8410,8453,8755
1915,2003,5,14,9335,3380,6401,122,2127,2314,4078,5762,5818,6113,6713,7427,7645,739,3802,4540,4989,6235,7174,8057,9251,9260,9946
1916,2003,5,17,9928,3444,2115,468,913,1745,4161,4853,5531,6275,6363,6540,7729,946,1347,1934,2170,2370,3481,3542,6781,7776,9822
1917,2003,5,18,9041,2998,4135,1463,2169,2469,2660,5377,5632,6032,9015,9708,9976,1572,2148,2612,3967,4057,4368,5237,5823,8092,8361
1918,2003,5,21,8945,4216,7686,207,251,2741,3262,4312,4665,7265,7331,9622,9806,355,1069,2581,2787,2824,3042,5199,5453,6228,7741
1919,2003,5,24,7801,7137,3642,533,2542,3497,4098,4312,4558,7044,7281,8657,9313,1630,2427,2457,2477,2604,6176,7482,8089,9246,9413
1920,2003,5,25,8758,3483,8177,317,2256,2820,3337,3997,5554,6140,7589,7977,8228,252,932,1543,2228,3196,5944,7427,8611,8782,9497
1921,2003,5,28,5484,1847,6852,387,1859,2062,2369,2939,3982,5103,5239,5278,9319,2254,2292,4328,5477,6601,6603,7286,8397,8653,9956
1922,2003,5,31,3663,7596,4497,1174,1313,1728,2650,4750,6444,6554,7769,7835,7913,951,1582,1752,2027,5515,6219,6233,6361,6812,6877
1923,2003,6,1,423,4366,6155,1601,1797,2012,2860,3265,6094,6393,7782,9020,9074,274,735,798,1145,2318,4458,6756,7013,7131,7814
1924,2003,6,4,377,938,2858,213,548,1058,1749,2808,3924,4760,5696,6948,7580,1755,2630,2848,3087,4253,4372,4695,5135,7831,9900
1925,2003,6,7,5569,3188,9434,46,406,1275,1316,1579,1651,4419,5235,8194,9611,413,543,1656,1946,2839,3744,7352,8068,8981,9781
1926,2003,6,8,7626,8069,1496,120,1709,2583,2793,4837,5162,6603,7300,7823,9913,742,1084,1250,3208,3384,3397,3621,4432,6721,8729
1927,2003,6,11,9332,6101,4294,366,1409,2065,3059,3474,3825,6775,7291,7928,8757,198,2438,2658,3957,4963,5558,7338,7388,7595,7992
1928,2003,6,14,6250,7985,4301,289,602,2511,4053,4084,4710,8196,8271,8307,8936,274,1038,1161,1512,4515,5300,6647,7970,8233,9607
1929,2003,6,15,5521,8210,2927,459,728,891,925,3593,4429,5114,7533,9863,9953,88,433,661,957,3980,4551,4781,5848,5965,6587
1930,2003,6,18,7410,9891,8383,692,2551,3582,3589,4519,5024,7457,8810,9042,9149,3102,3689,4944,5511,5522,5975,6160,6744,7280,8099
1931,2003,6,21,238,5923,3642,1309,1462,1645,2338,2835,6132,6214,7393,8875,9098,2381,4318,4321,5287,6243,6340,7678,9113,9167,9622
1932,2003,6,22,7497,2113,4059,1114,2377,2716,3136,4618,6097,6346,6797,6979,7915,1635,2069,2438,2650,4074,4241,4571,8070,8231,9206
1933,2003,6,25,6078,5009,9802,51,77,726,1513,2221,3716,5115,8365,8397,9395,994,1179,2498,3000,3481,6891,7534,7577,7791,8268
1934,2003,6,28,88,578,9632,2963,3509,3596,3611,4362,6083,6967,7294,7936,8202,299,4639,4678,4761,5552,6461,7575,8323,8881,9368
1935,2003,6,29,7321,9070,8,942,1983,2110,2601,4568,5582,7210,8396,8513,8997,451,610,1493,4186,4246,4427,7156,7917,9343,9527
1936,2003,7,2,8033,7293,1134,557,2384,2779,2781,6031,6456,7923,9351,9527,9942,596,1844,2241,4046,4254,4397,5678,5914,7787,8622
1937,2003,7,5,4873,9638,787,973,3321,3780,4787,5017,5377,6296,8130,8392,9806,1986,2573,4305,4325,5454,5618,7158,8620,8923,9259
1938,2003,7,6,4694,6670,2199,560,1411,2350,4186,6867,7176,7684,8074,9528,9708,2920,4296,5379,5531,6508,7220,8178,8585,8615,9461
1939,2003,7,9,7097,8335,3482,776,1318,1843,3215,4828,6911,7168,7505,8189,9702,3951,5208,5454,5583,6335,8762,8799,8864,9137,9841
1940,2003,7,12,2904,7468,6458,3143,3297,3577,4523,4935,5244,5614,6401,7413,8941,388,1197,3459,3719,5931,5985,6018,6147,6644,8857
1941,2003,7,13,4634,7509,2129,961,1006,1181,2380,2732,3456,6786,6851,8524,8984,248,1824,2415,2551,3224,5445,5770,7566,9006,9954
1942,2003,7,16,3896,8456,8305,934,1401,1554,1886,2453,5090,6592,6877,7717,8149,1853,3223,4879,6039,6252,6937,7188,7781,7815,9420
1943,2003,7,19,6374,1669,4191,729,1479,2352,2493,3430,3570,4195,4310,6879,8437,73,1263,1318,4321,6768,7023,7595,8741,8797,9680
1944,2003,7,20,1452,756,2722,1115,2078,2515,3412,3601,4340,5221,5273,5896,9064,4,23,598,1247,1937,2257,3257,4649,7436,8637
1945,2003,7,23,6831,7096,4419,730,1010,2635,2711,3440,3994,4107,6667,8974,9283,498,2298,3535,4769,5168,5383,5559,8015,8125,9233
1946,2003,7,26,1657,6818,3400,488,1792,1844,2180,4378,6059,7536,8689,9155,9902,612,1086,1179,1325,4343,5194,5435,6038,6112,6744
1947,2003,7,27,8551,293,7044,628,1416,1523,3803,3891,5767,6285,7200,9781,9862,2158,3282,3938,4285,5043,7387,7683,8056,8450,9500
1948,2003,7,30,4246,1766,1778,769,1233,2212,3306,4022,6718,7574,8241,9597,9834,548,1267,3869,4348,4962,5565,5572,6825,8068,9623
1949,2003,8,2,9738,2588,8603,79,795,1104,1161,3437,3732,5075,7055,8534,9719,1481,3601,4113,4648,5123,5164,5493,8001,9038,9262
1950,2003,8,3,1005,2102,8187,210,1260,2828,5643,6536,6602,7015,8238,8334,8441,575,1145,3898,4147,4448,4745,7125,7907,7965,9465
1951,2003,8,6,4406,7221,5706,1837,2006,2331,2399,3207,4374,6577,6933,7393,9560,79,3121,3852,3986,6162,7112,7362,8379,8620,9207
1952,2003,8,9,4238,2835,4474,311,662,826,3172,3406,3993,6042,7614,8198,9602,25,311,619,1902,4406,7469,8014,8835,9206,9518
1953,2003,8,10,3751,7966,8805,312,3571,3648,4375,4534,4829,5530,7291,8030,9734,721,2674,3691,3829,5148,6246,6567,7222,8102,8728
1954,2003,8,13,4706,6616,6682,221,748,1302,3937,4416,5753,6564,7576,9562,9714,197,701,801,4581,5108,5717,6630,7798,9018,9573
1955,2003,8,16,9154,6065,1835,579,664,1481,2172,4728,5877,7277,8255,8658,9149,2720,2835,3293,4666,5194,5283,5701,6760,6883,7588
1956,2003,8,17,45,5789,7602,1503,4106,5156,5249,6814,6932,7281,9043,9637,9752,478,2088,2522,4203,5163,5209,6055,6178,6901,7771
1957,2003,8,20,2352,2586,6491,472,1011,2001,3650,5531,6254,8204,8568,8650,9177,3777,4124,5448,5710,6012,6539,6869,7074,7179,8350
1958,2003,8,23,499,5776,2272,366,819,953,1879,2200,3147,5006,6040,7364,9883,1456,1462,2264,3728,4058,5579,7143,7617,8140,8678
1959,2003,8,24,3292,1769,2536,652,1489,2337,2662,3069,7227,7310,8627,8846,8871,142,4674,4766,5159,5723,6323,7045,8260,8632,8899
1960,2003,8,27,7009,9485,7806,1589,1816,4073,4516,4825,5048,5242,5624,7976,9413,489,2977,3837,5403,5959,6308,6880,7411,8858,9387
1961,2003,8,30,482,5822,9684,1865,4049,4413,5354,5706,5967,7824,9416,9848,9902,1948,3863,4574,5522,5624,5948,6449,6524,7015,8909
1962,2003,8,31,5793,2712,4879,755,953,1424,3714,5572,7213,7957,8580,8888,9337,342,857,1243,3986,4539,5954,6107,6504,7323,7342
1963,2003,9,3,4983,6237,145,1273,3000,3238,5043,5146,6979,8164,8731,9527,9570,680,2233,2507,3134,4179,5877,6508,8335,9483,9753
1964,2003,9,6,8894,7599,6740,1418,1493,2373,2530,2695,4200,4263,4369,6974,7719,2360,3208,3288,3748,4031,4191,4270,4302,7554,7867
1965,2003,9,7,5627,8474,882,355,1473,1984,5065,6173,6490,7210,7766,8027,8767,2383,3150,4376,4794,6146,6164,6424,7059,7574,8519
1966,2003,9,10,842,6335,9046,1529,1796,2590,2670,2715,3744,5481,5952,6442,8227,285,1301,4255,4720,5084,5608,6670,6960,8754,9119
1967,2003,9,13,8343,1239,6208,1032,2133,3447,3725,3747,4021,5310,5804,8798,9774,3006,3948,4510,5066,5898,5979,6115,6412,8090,9853
1968,2003,9,14,9176,9625,2632,753,914,1957,2546,2899,3852,6634,6779,8291,8416,1069,2186,4553,4902,5432,5933,8295,8306,8951,9735
1969,2003,9,17,2257,1230,9622,104,1184,1186,2573,3237,3650,4074,5013,6469,6920,620,1524,1732,2507,3802,4408,5570,7776,8471,9099
1970,2003,9,20,5168,1953,2935,154,831,1102,3492,4987,6330,7112,7145,9338,9678,169,488,1314,1429,3826,4832,5108,6333,7328,7768
1971,2003,9,21,772,4466,8985,725,2267,4872,5456,5615,6402,6566,6902,7753,9355,230,1741,2374,2592,4932,4946,6222,6759,7234,9739
1972,2003,9,24,1003,2747,3702,1693,3028,4279,5233,6387,6824,6845,8001,8829,9743,134,1147,1416,1707,2319,2994,3883,4409,6127,9753
1973,2003,9,27,530,4206,6485,941,3615,5849,6235,6310,7849,7878,8398,8731,9053,2482,3478,3843,3907,4220,5006,7125,8164,8255,9049
1974,2003,9,28,6839,3432,5280,454,796,1433,2047,2337,3177,5562,5740,5954,8181,213,778,1438,3266,3758,3947,6452,9102,9844,9872
1975,2003,10,1,2328,9426,2925,2007,2519,2615,3721,3782,5017,5123,7199,8319,8983,3094,3439,4234,4284,5416,5869,7056,7340,7426,9394
1976,2003,10,4,565,4331,3512,1148,2721,5211,5402,5444,5927,6907,7731,8728,9212,1313,2156,3180,3482,3581,3873,4382,7366,8128,9861
1977,2003,10,5,1573,2674,2198,476,527,841,2226,2687,4100,4199,8331,8836,9848,85,286,335,1328,2083,2268,2818,5715,7043,8459
1978,2003,10,8,1641,1463,3481,320,1185,1338,3212,5108,5859,7292,7433,9199,9887,808,1075,1081,2369,3684,3959,6862,7814,8555,9057
1979,2003,10,11,1029,6102,179,1723,2014,2242,2594,2796,4538,4874,5253,6431,7721,865,1488,2058,5105,5501,5564,6163,6609,7799,9735
1980,2003,10,12,4902,6772,2207,273,3142,3225,5342,5813,6377,6534,7316,7836,9503,998,2840,4347,5227,5955,6130,6638,6802,8096,9062
1981,2003,10,15,9590,7815,2084,824,2071,2341,3011,3599,4031,4937,6847,9044,9360,1240,1829,2045,2976,4325,4995,6235,7139,7344,9270
1982,2003,10,18,6566,2978,3112,369,1807,1932,2797,3093,4213,4601,5431,6635,8495,2054,2063,2601,2623,2630,2758,4062,4687,4838,7021
1983,2003,10,19,8135,2008,5138,917,991,1708,2674,3057,4549,4915,8887,9416,9878,1192,1610,2280,3734,4352,5625,7764,7900,9570,9884
1984,2003,10,22,8504,5477,3068,1032,1682,1964,2770,3596,6076,6443,7373,8809,9586,503,881,2131,3813,5256,5270,6462,6860,8520,8868
1985,2003,10,25,6912,3905,5967,1042,1458,1568,2836,4562,4678,6826,8980,9504,9517,192,2065,2800,5047,5902,5910,6992,7098,8734,9533
1986,2003,10,26,9719,5210,2392,1134,1174,1402,1498,1996,2551,4634,5057,7223,7813,1230,2143,5607,5829,7094,8034,8051,8393,9075,9688
1987,2003,10,29,4744,430,4659,908,1290,2859,2939,3379,3581,4794,6633,8146,8552,614,790,979,4023,4375,4461,5478,8382,8487,9438
1988,2003,11,1,9537,1301,1398,544,854,1051,3818,4661,4815,6363,8201,9408,9768,2028,3196,3319,3926,5734,6711,7278,8337,8785,9317
1989,2003,11,2,9556,6275,3121,1409,1847,3951,4018,4156,4569,4764,5822,6116,6791,490,1592,2861,5216,5518,7313,7830,8112,8739,9941
1990,2003,11,5,7128,1315,5820,268,729,967,2350,3731,4485,6758,7259,8425,9593,87,929,1457,3374,5112,6710,7148,7922,7927,8862
1991,2003,11,8,6136,9361,3781,1336,1470,1890,2069,3858,5406,6006,6252,7863,7983,1046,6471,6582,7164,7384,7450,7628,7814,8934,8961
1992,2003,11,9,4088,8862,7538,722,896,3605,4677,5662,7548,8196,8274,8903,9764,292,1834,2273,4308,4644,5234,5410,5491,6299,9994
1993,2003,11,12,9529,8903,4297,2255,2269,6437,7582,8141,8255,8960,9081,9226,9569,671,1099,3166,3948,4302,4386,5520,6358,6646,9312
1994,2003,11,15,6588,1445,2143,1369,1985,4827,5727,6476,6883,7086,8578,9126,9632,1180,3349,3927,5035,6322,6809,7367,8014,8607,9308
1995,2003,11,16,2171,695,6324,141,409,2994,4771,6179,6832,7769,8497,8629,8902,1344,2117,4001,4713,6257,6439,7354,7811,8527,9310
1996,2003,11,19,7931,2671,9831,1273,6283,6980,7424,7443,8280,8351,8385,8829,9012,417,1186,1659,2309,2384,2575,6459,9249,9637,9662
1997,2003,11,22,6310,683,2654,349,632,3128,3722,5308,6966,7551,8285,9483,9911,4020,5508,6845,7170,7542,8105,8754,8932,9281,9779
1998,2003,11,23,9069,4387,2618,316,400,1730,2887,2985,6236,6453,8569,8624,9109,860,1438,2541,3498,5603,6930,7120,7860,8400,8496
1999,2003,11,26,3444,4618,5850,1218,2733,5602,5612,6133,6331,6924,7321,9469,9955,1166,2535,3093,3149,3196,3654,4435,4595,4819,7315
2000,2003,11,29,1873,821,8072,891,2907,3590,4095,4127,6281,7625,7805,7844,8531,702,1226,1586,6164,6322,7884,8652,8680,9856,9885
2001,2003,11,30,341,7756,4413,1704,2121,2753,3449,4363,5085,6442,6536,8491,9486,1606,1809,4676,5510,6389,7787,7803,9186,9409,9621
2002,2003,12,3,9656,235,9820,1368,1553,2216,3761,4416,4527,4654,5388,6320,7602,2083,3018,3279,3782,3872,6130,6446,7454,8955,9999
2003,2003,12,6,8085,3642,7146,1759,1940,2000,2452,2820,3886,4874,6518,7441,9474,1455,1520,3841,4482,4567,7664,7727,8378,8663,9611
2004,2003,12,7,1023,4038,5714,832,1240,1600,3869,4453,4957,6393,7699,8645,8775,805,2562,3268,3389,4002,5983,6248,7297,8631,9365
2005,2003,12,10,5010,7717,8023,3876,4064,5996,6044,6150,7133,7358,7732,7830,8447,994,1058,1160,1595,2666,3579,4113,4513,6375,9333
2006,2003,12,13,2770,1973,7564,1455,2894,3850,4334,4877,6144,7377,8764,9726,9751,1691,2737,4066,4535,5622,7634,8301,8325,8769,9864
2007,2003,12,14,6572,7068,3813,156,1911,3175,3526,3718,5117,5363,5508,6841,9115,104,199,1082,1423,2862,2965,3257,4317,6532,7018
2008,2003,12,17,987,3786,2053,946,3973,4226,5460,5619,6718,8031,8223,8397,9988,534,1404,1717,2684,3563,5915,7409,8220,8830,9215
2009,2003,12,20,4323,476,7892,792,1105,1494,1771,2253,2312,2810,8352,8398,9836,1872,2022,3125,3995,4192,4528,5231,5467,5628,5731
2010,2003,12,21,8292,4698,7503,441,4522,4622,5643,6196,7089,7919,8782,8895,9363,251,660,1247,1956,1979,2814,5756,8313,8413,9292
2011,2003,12,24,3873,7371,8041,167,758,1120,1509,2740,3011,3105,3373,6317,6477,1521,2088,2688,5360,6483,6551,6571,7732,8399,9753
2012,2003,12,27,4317,5997,3751,722,2356,3869,4190,4467,6427,7483,7491,8924,9606,548,986,1170,1240,1472,2117,2385,3904,5038,8397
2013,2003,12,28,7993,6681,6665,573,887,1115,1209,1961,3295,4110,5539,7425,9689,744,1614,2251,3357,3361,4048,4308,7884,8362,9373
2014,2003,12,31,1431,3945,8264,166,1095,2870,2921,3336,5512,5929,6678,7889,8572,2854,3380,5010,5897,6215,6546,6727,8026,8522,9802
2015,2004,1,3,9198,1589,1566,2,2435,3228,4996,6799,7844,8034,8943,9307,9963,727,1524,2215,4195,5542,6072,7543,7886,8405,8589
2016,2004,1,4,456,1693,5050,2389,2753,3289,4734,5051,5267,5791,6649,7767,7809,19,1636,3977,4294,4500,4947,6261,6594,7743,9433
2017,2004,1,7,7405,1953,9198,1686,3297,4150,4298,4365,4429,5303,5653,6146,7626,284,371,1841,3751,4079,5392,5931,7048,8799,9938
2018,2004,1,10,324,7575,9642,927,3998,6041,6626,6924,7624,8342,8525,8787,9291,2520,3095,4933,6494,6978,7234,7701,9504,9603,9836
2019,2004,1,11,735,4221,156,1588,2156,3133,3395,5189,6109,6477,7781,8564,8570,318,323,571,684,1260,2647,5132,7432,8339,9093
2020,2004,1,14,2540,5894,7462,103,1160,1310,2627,3087,3505,3842,5872,7858,8892,846,1198,2880,3197,4595,6807,7548,7833,8144,9363
2021,2004,1,17,9031,2646,6536,258,284,1165,1355,2392,2723,2776,3349,7488,7530,2169,2991,3636,5180,5182,5306,5576,6519,7201,8805
2022,2004,1,18,7231,1880,8117,295,1194,1327,2231,4240,5518,6980,7164,7588,8948,752,2352,2595,3017,4012,5421,7506,7762,8050,9938
2023,2004,1,21,7724,1644,765,880,1898,2472,3787,4406,4545,4718,5443,6285,8213,1118,1392,2533,3127,4350,4655,5003,5666,6704,7514
2024,2004,1,24,8330,7974,5239,323,3303,3431,4692,6389,6674,6819,8127,8648,9684,1160,3190,3874,6770,7103,8153,8573,8775,8924,9538
2025,2004,1,25,7519,6524,750,123,405,519,1155,3118,3398,4671,6383,6621,9137,836,3089,3856,3995,4303,5272,5570,5584,9394,9985
2026,2004,1,28,9811,35,8053,2021,2594,2957,3540,4356,4850,6034,7059,7581,9706,2365,4339,4889,7037,7099,7202,7924,8278,9231,9345
2027,2004,1,31,1569,9180,7411,205,878,2592,2913,3290,4744,4987,5822,6465,8004,676,1049,1782,1856,2945,6046,7605,8188,8667,9139
2028,2004,2,1,4599,5320,9552,3,720,1500,1603,3542,4154,4369,7843,8911,8938,85,2033,3788,4116,4604,5484,5527,5773,6749,6930
2029,2004,2,4,7860,1877,7897,1488,2386,3164,3541,3994,4503,5506,6893,7808,9297,396,578,834,2699,3028,5031,5121,7447,8865,9414
2030,2004,2,7,5884,185,2,107,172,673,1790,2293,4984,6091,7877,8306,9282,1054,1200,2198,3055,4056,6069,8933,8952,9680,9863
2031,2004,2,8,4731,4470,661,544,2492,3031,3169,3220,4616,7614,8422,8580,9846,172,217,1473,2134,2710,4254,5215,8693,9366,9923
2032,2004,2,11,8685,5123,7752,66,101,647,731,4634,6002,6734,8754,9578,9897,162,328,328,915,1189,3914,4537,4691,5518,5580
2033,2004,2,14,3814,572,8821,488,508,2140,5391,6244,7330,8206,8654,9032,9959,410,832,1659,1991,5870,5999,8825,9276,9607,9993
2034,2004,2,15,2165,6882,7445,1077,1117,1620,4985,6355,6373,8318,8568,9678,9747,228,271,1691,2542,2892,3383,5449,6107,6441,9270
2035,2004,2,18,4254,3253,5889,1237,1395,4537,5647,6130,7516,7980,9422,9453,9636,90,971,3297,5557,5749,6193,7067,7364,9253,9748
2036,2004,2,21,3210,785,1762,765,2661,4107,4200,4245,5742,7551,8079,8466,9677,760,981,1157,1612,3893,4067,6098,7309,8336,9024
2037,2004,2,22,2421,2873,8998,1208,1559,3338,4993,5910,6795,7053,8633,8648,9197,473,1456,1840,2004,2776,3450,4142,6192,6584,9120
2038,2004,2,25,5906,7925,9504,1271,1817,1952,2698,3443,4836,4941,7949,8432,8843,1027,1569,2011,2764,4018,4106,4762,8501,8890,9007
2039,2004,2,28,3239,927,5155,850,1627,2019,2613,4811,5262,7368,8207,8399,8907,186,1162,2886,4251,6640,6835,7186,7535,8151,9805
2040,2004,2,29,8438,5034,2380,1478,2105,2567,3229,3734,3752,4721,5174,8353,9930,356,400,1436,2187,3933,6575,7911,8295,8772,9216
2041,2004,3,3,952,3770,7103,321,718,1198,1313,1545,2786,2920,3523,4486,5186,463,1761,2742,3559,5212,5464,6666,9568,9568,9999
2042,2004,3,6,9924,3087,6529,3266,4700,5607,7066,7346,7415,7457,8226,8665,9811,1287,1849,2405,3608,3785,6462,6968,8098,8685,9252
2043,2004,3,7,4048,1303,5113,1073,1686,2346,3565,3586,4697,8058,8766,9500,9683,1759,1951,2889,3137,5535,6023,6437,7166,8879,9956
2044,2004,3,10,2097,2812,7656,297,580,791,1590,2060,2156,4911,7459,8503,9875,1104,2733,4021,4376,4378,6058,7914,8036,8158,8377
2045,2004,3,13,5336,6211,9579,93,378,429,1789,2312,4482,4792,6792,7449,8521,748,1134,5329,5508,5527,5628,6289,6433,7458,8990
2046,2004,3,14,8472,961,3743,4067,4563,4740,6575,6890,7390,8431,8440,8771,9397,1751,1840,3045,6092,6488,7133,7404,8489,9812,9848
2047,2004,3,17,9783,9341,2908,374,1081,1246,3767,3825,4135,7762,8823,9312,9356,665,2136,2351,2422,2964,4190,5129,5572,6897,7843
2048,2004,3,20,6440,3983,2767,253,1083,2353,3714,5403,6668,7791,7823,8074,9852,628,633,2328,3134,3612,3876,6458,6561,7601,9426
2049,2004,3,21,4504,6256,4946,594,1175,2195,2347,2676,2766,5471,5927,6494,7329,531,1042,2639,2733,5590,6928,7015,7822,8206,9331
2050,2004,3,24,6993,5183,1751,2748,2980,3837,3924,3998,6422,7618,8728,9073,9424,20,1435,2438,4299,4718,6249,7053,7509,7730,8008
2051,2004,3,27,8978,2140,1257,49,212,540,1725,3090,4181,5567,6653,6806,6841,429,476,2414,3043,4638,5320,7728,8519,8598,8969
2052,2004,3,28,2953,886,456,289,3323,3355,3385,3936,5387,5629,6598,8511,9282,467,1476,1744,2740,5359,6453,6633,8812,8855,9958
2053,2004,3,31,567,1006,4180,1186,1901,3116,3607,3761,4574,4630,5519,7494,9494,1648,2876,3740,3978,6945,7280,7581,8208,8209,8344
2054,2004,4,3,6151,5008,7788,390,1065,5028,5942,6040,6974,7198,7840,8306,8628,386,3420,4325,6080,6555,6756,7555,7871,8167,8953
2055,2004,4,4,6472,7594,1048,2454,2518,4152,6026,6764,7095,7738,7915,9185,9370,689,805,1916,2865,4019,5987,6726,6794,7094,8028
2056,2004,4,7,5215,5644,7849,4167,4386,5460,6099,6172,7570,7912,8741,9219,9815,53,1143,2396,2852,3572,4398,5031,5065,5150,8837
2057,2004,4,10,182,521,9670,410,1065,1247,3384,3682,7233,7341,7711,8147,9781,1124,1525,1792,2038,4279,5120,6462,7756,8406,9961
